COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,
PRODUCCIÓN DE HIDROCARBUROS POR POZO,,,,,,,,
Correspondiente a la cuenca: Cinturon Plegado De Chiapas,,,,,,,,
Esta información se encuentra en proceso de revisión por lo que puede sufrir modificaciones.,,,,,,,,
,,,,,,,,
Actualización: 2020-05,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Fecha,Cuenca,Asignación_o_Contrato,Nombre_del_pozo,Petróleo_(Mbd),Gas_asociado_(MMpcd),Gas_no_asociado_(MMpcd),Agua_(Mbd),Condensado_(Mbd)
01-07-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.104289,0.011877,0.0,0.018377,0.0
01-07-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.049913,0.008142,0.0,0.001173,0.0
01-07-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.031461,1.992137,0.0,0.100423,0.0
01-07-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.243769,5.071191,0.0,0.020319,0.0
01-07-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.534834,15.746024,0.0,0.018767,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.258288,0.049073,0.0,0.0,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.648052,0.077258,0.0,0.114193,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.316925,0.038202,0.0,0.084396,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.379417,0.076404,0.0,0.007757,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.031449,1.989995,0.0,0.100675,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.245302,5.100467,0.0,0.018745,0.0
01-08-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.526111,15.476728,0.0,0.024395,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.111295,0.0,0.010894,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.031449,1.982856,0.0,0.100641,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.245302,5.082168,0.0,0.018739,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.484315,15.121877,0.0,0.056793,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,1.050397,0.129844,0.0,0.185073,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.446576,0.055647,0.0,0.118523,0.0
01-09-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.070487,0.0,0.0,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.312754,0.060273,0.0,0.0,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.362101,0.051022,0.0,0.087792,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.466387,0.095167,0.0,0.009539,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.031491,1.997466,0.0,0.100863,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.268414,6.100712,0.0,0.025346,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.46218,14.514158,0.0,0.079579,0.0
01-10-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.818132,0.099978,0.0,0.144522,0.0
01-11-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.031449,4.300356,0.0,0.10066,0.0
01-11-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.283041,6.85602,0.0,0.030589,0.0
01-11-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.435464,13.676321,0.0,0.100376,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.307389,0.076807,0.0,0.005786,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.334983,0.05552,0.0,0.069231,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.635676,0.075321,0.0,0.108106,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.457735,0.076693,0.0,0.011049,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.315521,7.633558,0.0,0.031396,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.297143,10.314426,0.0,0.15906,0.0
01-12-2002,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.031509,5.709254,0.0,0.100739,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358353,0.089914,0.0,0.00705,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389788,0.064738,0.0,0.082485,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.917888,0.107897,0.0,0.156152,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534387,0.089914,0.0,0.013209,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.020982,4.46897,0.0,0.104988,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.340758,8.128208,0.0,0.029941,0.0
01-01-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.260715,6.392471,0.0,0.148691,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.06306,0.0,0.08143,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.852268,0.099911,0.0,0.147017,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.087583,0.0,0.01304,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.018336,3.955633,0.0,0.103116,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.336168,8.681891,0.0,0.028552,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.305607,6.394764,0.0,0.161307,0.0
01-02-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.087583,0.0,0.00696,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.087299,0.0,0.006994,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.062855,0.0,0.081832,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.742602,0.085733,0.0,0.132415,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.087299,0.0,0.013105,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.33617,8.578291,0.0,0.029488,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.269699,6.327199,0.0,0.145618,0.0
01-03-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.018446,3.937938,0.0,0.106614,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.200998,6.396015,0.0,0.113089,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.345465,8.683589,0.0,0.031276,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358021,0.084207,0.0,0.006927,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389426,0.060629,0.0,0.081045,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.683387,0.090083,0.0,0.120241,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.53389,0.084207,0.0,0.012979,0.0
01-04-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.018844,3.904658,0.0,0.112955,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.084691,0.0,0.006924,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.060978,0.0,0.081004,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.66469,0.085422,0.0,0.117417,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.084691,0.0,0.012972,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.024753,3.179879,0.0,0.154352,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.333765,8.724198,0.0,0.037539,0.0
01-05-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.201274,6.428613,0.0,0.11325,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.189323,6.003285,0.0,0.125158,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.33273,8.983685,0.0,0.036174,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,2.447552,0.0,0.157143,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.087295,0.0,0.006937,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.062852,0.0,0.081166,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.62898,0.073328,0.0,0.112752,0.0
01-06-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.087295,0.0,0.012998,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.087247,0.0,0.00677,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.062818,0.0,0.07921,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.560198,0.064117,0.0,0.098551,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.087247,0.0,0.012685,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,2.448244,0.0,0.157159,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.339649,9.172094,0.0,0.031553,0.0
01-07-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.182404,5.785475,0.0,0.13209,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.087231,0.0,0.012696,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.087231,0.0,0.006776,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.062807,0.0,0.079279,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.488373,0.055501,0.0,0.083856,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.02696,2.439961,0.0,0.169661,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.339395,9.146838,0.0,0.031605,0.0
01-08-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.157127,5.774377,0.0,0.151331,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.086994,0.0,0.006478,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.062636,0.0,0.075787,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.025998,0.003515,0.0,0.004558,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.086994,0.0,0.012137,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.044029,5.277501,0.0,0.282155,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.339649,9.200025,0.0,0.031558,0.0
01-09-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.157245,5.803093,0.0,0.151106,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.36124,0.087833,0.0,0.007029,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.392928,0.06324,0.0,0.082235,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.538691,0.087833,0.0,0.013169,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.044087,4.6303,0.0,0.282565,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.340096,9.185208,0.0,0.031603,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.157452,5.793747,0.0,0.151323,0.0
01-10-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.032666,0.005678,0.0,0.033101,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.157245,5.782103,0.0,0.151184,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.295621,9.167965,0.0,0.031415,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.08521,0.0,0.012713,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.044029,4.491707,0.0,0.282306,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.08521,0.0,0.006785,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.061351,0.0,0.079385,0.0
01-11-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.206515,0.034738,0.0,0.198205,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.155424,6.036483,0.0,0.154365,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.36181,0.086376,0.0,0.007321,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.393548,0.062191,0.0,0.085658,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.31874,0.05213,0.0,0.318169,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.539541,0.086376,0.0,0.013717,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.044314,4.51424,0.0,0.282895,0.0
01-12-2003,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.33682,9.211484,0.0,0.043634,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.052956,0.009743,0.0,0.0,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.336606,0.055005,0.0,0.329143,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.088212,0.0,0.013267,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.054561,5.3298,0.0,0.347024,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.286401,9.929444,0.0,0.097179,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.144618,6.781328,0.0,0.163744,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.389968,0.063513,0.0,0.082844,0.0
01-01-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.344925,0.084727,0.0,0.005699,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.363406,0.085658,0.0,0.0,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.31317,0.051696,0.0,0.297539,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.541921,0.089227,0.0,0.013723,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.410452,0.081318,0.0,0.003855,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.056073,5.018993,0.0,0.35876,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.242317,8.684605,0.0,0.138712,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.140119,6.244049,0.0,0.16663,0.0
01-02-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.395283,0.064244,0.0,0.085694,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.360165,0.085214,0.0,0.0,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.391759,0.063911,0.0,0.087352,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.33553,0.055259,0.0,0.332128,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.537089,0.088765,0.0,0.013989,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.363643,0.072644,0.0,0.001745,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.056063,5.131633,0.0,0.359102,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.228812,8.802229,0.0,0.149257,0.0
01-03-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.131906,6.732289,0.0,0.196394,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.357063,0.084901,0.0,0.0,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.383981,0.061743,0.0,0.079959,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.310162,0.05255,0.0,0.308126,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.532462,0.088439,0.0,0.013204,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.024871,5.596702,0.0,0.291868,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.1741,9.683696,0.0,0.139589,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.126823,7.597193,0.0,0.204474,0.0
01-04-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.184395,0.036085,0.0,0.0,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358674,0.080916,0.0,0.0,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.388952,0.061435,0.0,0.074033,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534865,0.086607,0.0,0.012307,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.131742,0.025297,0.0,0.0,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,5.533648,0.0,0.289719,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.176114,9.574596,0.0,0.138561,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.113216,7.651494,0.0,0.195527,0.0
01-05-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.314447,0.052868,0.0,0.301599,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.534633,0.072134,0.0,0.026997,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.106717,0.020324,0.0,0.0,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,5.514965,0.0,0.289679,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.166889,9.532745,0.0,0.140767,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.103991,7.823641,0.0,0.19543,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.294363,0.048917,0.0,0.230405,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.070026,0.010452,0.0,0.008237,0.0
01-06-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.358519,0.057707,0.0,0.0,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.088057,7.145843,0.0,0.195457,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.149332,9.428741,0.0,0.146366,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,5.480826,0.0,0.289883,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.173019,0.029715,0.0,0.01768,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.430472,0.057704,0.0,0.05785,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.582629,0.080519,0.0,0.014708,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.638162,0.107037,0.0,0.006707,0.0
01-07-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.301468,0.051743,0.0,0.202327,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.896594,0.155525,0.0,0.007103,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.136468,0.023855,0.0,0.205861,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.831942,0.170451,0.0,0.370486,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.076142,0.013742,0.0,0.006258,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,5.540628,0.0,0.289848,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.100637,7.71235,0.0,0.195689,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.088057,8.067996,0.0,0.251231,0.0
01-08-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.106364,0.13949,0.0,0.037852,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,0.502271,0.062156,0.0,0.018016,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.426328,0.072008,0.0,0.004564,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.035013,0.006159,0.0,0.053779,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.397272,0.09001,0.0,0.182857,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.063756,0.016636,0.0,0.017326,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,5.495038,0.0,0.293082,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.07988,6.202101,0.0,0.21555,0.0
01-09-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.082396,6.841465,0.0,0.267958,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.05669,5.985435,0.0,0.240625,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.068864,6.61341,0.0,0.311598,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025196,5.491645,0.0,0.290363,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.137814,0.038682,0.0,0.034549,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.197589,0.061114,0.0,0.189016,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.115045,0.137147,0.0,0.032523,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.920851,0.15473,0.0,0.045707,0.0
01-10-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.858208,0.193412,0.0,0.346866,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.135149,0.138545,0.0,0.035712,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.911025,0.149914,0.0,0.060313,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.282989,0.086675,0.0,0.259904,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.795693,0.175789,0.0,0.334995,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.137034,0.036831,0.0,0.036806,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,5.298246,0.0,0.288935,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.056608,5.992636,0.0,0.239431,0.0
01-11-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.056608,6.62121,0.0,0.353096,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.028183,0.114903,0.0,0.024601,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.580219,0.064633,0.0,0.108139,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.245529,0.028252,0.0,0.089734,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.092642,0.009455,0.0,0.01952,0.0
