COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,
PRODUCCIÓN DE HIDROCARBUROS POR POZO,,,,,,,,
Correspondiente a la cuenca: Sabinas,,,,,,,,
Esta información se encuentra en proceso de revisión por lo que puede sufrir modificaciones.,,,,,,,,
,,,,,,,,
Actualización: 2020-05,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Fecha,Cuenca,Asignación_o_Contrato,Nombre_del_pozo,Petróleo_(Mbd),Gas_asociado_(MMpcd),Gas_no_asociado_(MMpcd),Agua_(Mbd),Condensado_(Mbd)
01-07-1998,SABINAS,,MONCLOVA-216,0.0,0.0,0.489107,0.592459,0.0
01-07-1998,SABINAS,,MONCLOVA-208,0.0,0.0,0.05432,0.0,0.0
01-07-1998,SABINAS,,AMULETO-1B,0.0,0.0,0.144082,0.0,0.0
01-07-1998,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.240109,0.0,0.0
01-07-1998,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.438818,0.0,0.0
01-07-1998,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.240109,0.0,0.0
01-07-1998,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.523039,0.0,0.0
01-07-1998,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.288214,0.0,0.0
01-07-1998,SABINAS,,MERCED-11,0.0,0.0,0.860951,0.472749,0.0
01-07-1998,SABINAS,,MERCED-1D,0.0,0.0,0.999017,0.001014,0.0
01-07-1998,SABINAS,,MERCED-21,0.0,0.0,5.594604,0.189303,0.0
01-07-1998,SABINAS,,MERCED-31A,0.0,0.0,0.133115,0.0,0.0
01-07-1998,SABINAS,,MERCED-41,0.0,0.0,5.519324,0.017449,0.0
01-07-1998,SABINAS,,MERCED-71,0.0,0.0,0.403328,0.061478,0.0
01-07-1998,SABINAS,,MERCED-81,0.0,0.0,1.784066,0.054782,0.0
01-07-1998,SABINAS,,MONCLOVA-1,0.0,0.0,0.05432,0.0,0.0
01-07-1998,SABINAS,,MONCLOVA-127,0.0,0.0,0.603455,0.0,0.0
01-08-1998,SABINAS,,MONCLOVA-5,0.0,0.0,0.105784,0.033884,0.0
01-08-1998,SABINAS,,MONCLOVA-7,0.0,0.0,0.052892,0.01542,0.0
01-08-1998,SABINAS,,AMULETO-1B,0.0,0.0,0.149359,0.0,0.0
01-08-1998,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.248909,0.0,0.0
01-08-1998,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.430284,0.0,0.0
01-08-1998,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.248909,0.0,0.0
01-08-1998,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.505897,0.0,0.0
01-08-1998,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.298774,0.0,0.0
01-08-1998,SABINAS,,MERCED-11,0.0,0.0,0.865916,0.429127,0.0
01-08-1998,SABINAS,,MERCED-1D,0.0,0.0,0.994919,0.001014,0.0
01-08-1998,SABINAS,,MERCED-21,0.0,0.0,5.523144,0.168607,0.0
01-08-1998,SABINAS,,MERCED-31A,0.0,0.0,0.134511,0.0,0.0
01-08-1998,SABINAS,,MERCED-41,0.0,0.0,5.46373,0.015623,0.0
01-08-1998,SABINAS,,MERCED-71,0.0,0.0,0.115779,0.015826,0.0
01-08-1998,SABINAS,,MERCED-81,0.0,0.0,1.793892,0.04971,0.0
01-08-1998,SABINAS,,MONCLOVA-1,0.0,0.0,0.052892,0.0,0.0
01-08-1998,SABINAS,,MONCLOVA-127,0.0,0.0,0.591706,0.0,0.0
01-08-1998,SABINAS,,MONCLOVA-208,0.0,0.0,0.052892,0.0,0.0
01-08-1998,SABINAS,,MONCLOVA-216,0.0,0.0,0.476271,0.520633,0.0
01-08-1998,SABINAS,,MONCLOVA-26,0.0,0.0,0.161357,0.0,0.0
01-08-1998,SABINAS,,MONCLOVA-3,0.0,0.0,0.423236,0.0,0.0
01-09-1998,SABINAS,,MONCLOVA-3,0.0,0.0,0.436137,0.0,0.0
01-09-1998,SABINAS,,MONCLOVA-5,0.0,0.0,0.109012,0.037948,0.0
01-09-1998,SABINAS,,MONCLOVA-7,0.0,0.0,0.054506,0.017192,0.0
01-09-1998,SABINAS,,MONCLOVA-26,0.0,0.0,0.165377,0.0,0.0
01-09-1998,SABINAS,,MONCLOVA-216,0.0,0.0,0.490787,0.583693,0.0
01-09-1998,SABINAS,,MONCLOVA-127,0.0,0.0,0.606462,0.0,0.0
01-09-1998,SABINAS,,AMULETO-1B,0.0,0.0,0.154609,0.0,0.0
01-09-1998,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.257661,0.0,0.0
01-09-1998,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.441006,0.0,0.0
01-09-1998,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.257661,0.0,0.0
01-09-1998,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.519527,0.0,0.0
01-09-1998,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.309273,0.0,0.0
01-09-1998,SABINAS,,MERCED-11,0.0,0.0,0.642017,0.346149,0.0
01-09-1998,SABINAS,,MERCED-1D,0.0,0.0,1.023876,0.001048,0.0
01-09-1998,SABINAS,,MERCED-21,0.0,0.0,5.471254,0.181775,0.0
01-09-1998,SABINAS,,MERCED-31A,0.0,0.0,0.186546,0.0,0.0
01-09-1998,SABINAS,,MERCED-41,0.0,0.0,5.283693,0.016353,0.0
01-09-1998,SABINAS,,MERCED-71,0.0,0.0,0.657419,0.098331,0.0
01-09-1998,SABINAS,,MERCED-81,0.0,0.0,1.796072,0.054302,0.0
01-09-1998,SABINAS,,MONCLOVA-1,0.0,0.0,0.054506,0.0,0.0
01-09-1998,SABINAS,,MONCLOVA-208,0.0,0.0,0.054506,0.0,0.0
01-10-1998,SABINAS,,AMULETO-1B,0.0,0.0,0.152575,0.0,0.0
01-10-1998,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.254267,0.0,0.0
01-10-1998,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.416811,0.0,0.0
01-10-1998,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.254267,0.0,0.0
01-10-1998,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.519305,0.0,0.0
01-10-1998,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.30521,0.0,0.0
01-10-1998,SABINAS,,MERCED-11,0.0,0.0,0.492915,0.168404,0.0
01-10-1998,SABINAS,,MERCED-1D,0.0,0.0,0.988149,0.000609,0.0
01-10-1998,SABINAS,,MERCED-21,0.0,0.0,5.362672,0.113014,0.0
01-10-1998,SABINAS,,MERCED-31A,0.0,0.0,0.127059,0.0,0.0
01-10-1998,SABINAS,,MERCED-41,0.0,0.0,5.004926,0.009739,0.0
01-10-1998,SABINAS,,MERCED-71,0.0,0.0,0.401302,0.037942,0.0
01-10-1998,SABINAS,,MERCED-81,0.0,0.0,1.778691,0.034087,0.0
01-10-1998,SABINAS,,MONCLOVA-127,0.0,0.0,0.573189,0.0,0.0
01-10-1998,SABINAS,,MONCLOVA-208,0.0,0.0,0.053288,0.0,0.0
01-10-1998,SABINAS,,MONCLOVA-216,0.0,0.0,0.479812,0.361765,0.0
01-10-1998,SABINAS,,MONCLOVA-26,0.0,0.0,0.15631,0.0,0.0
01-10-1998,SABINAS,,MONCLOVA-3,0.0,0.0,0.426387,0.0,0.0
01-10-1998,SABINAS,,MONCLOVA-5,0.0,0.0,0.106576,0.023536,0.0
01-10-1998,SABINAS,,MONCLOVA-7,0.0,0.0,0.053288,0.010551,0.0
01-10-1998,SABINAS,,MONCLOVA-1,0.0,0.0,0.053288,0.0,0.0
01-11-1998,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.28966,0.0,0.0
01-11-1998,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.431762,0.0,0.0
01-11-1998,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.28966,0.0,0.0
01-11-1998,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.550549,0.0,0.0
01-11-1998,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.347676,0.0,0.0
01-11-1998,SABINAS,,MERCED-11,0.0,0.0,0.519759,0.242786,0.0
01-11-1998,SABINAS,,MERCED-1D,0.0,0.0,0.993678,0.000839,0.0
01-11-1998,SABINAS,,MERCED-21,0.0,0.0,5.123863,0.147391,0.0
01-11-1998,SABINAS,,MERCED-31A,0.0,0.0,0.112581,0.0,0.0
01-11-1998,SABINAS,,MERCED-41,0.0,0.0,4.855547,0.012999,0.0
01-11-1998,SABINAS,,MERCED-71,0.0,0.0,0.335423,0.0434,0.0
01-11-1998,SABINAS,,MERCED-81,0.0,0.0,1.788649,0.046754,0.0
01-11-1998,SABINAS,,AMULETO-1B,0.0,0.0,0.173816,0.0,0.0
01-11-1998,SABINAS,,MONCLOVA-1,0.0,0.0,0.052373,0.0,0.0
01-11-1998,SABINAS,,MONCLOVA-127,0.0,0.0,0.593751,0.0,0.0
01-11-1998,SABINAS,,MONCLOVA-208,0.0,0.0,0.052373,0.0,0.0
01-11-1998,SABINAS,,MONCLOVA-216,0.0,0.0,0.471574,0.485782,0.0
01-11-1998,SABINAS,,MONCLOVA-26,0.0,0.0,0.161915,0.0,0.0
01-11-1998,SABINAS,,MONCLOVA-3,0.0,0.0,0.41906,0.0,0.0
01-11-1998,SABINAS,,MONCLOVA-5,0.0,0.0,0.104746,0.031659,0.0
01-11-1998,SABINAS,,MONCLOVA-7,0.0,0.0,0.052373,0.014257,0.0
01-12-1998,SABINAS,,MERCED-21,0.0,0.0,4.83337,0.174694,0.0
01-12-1998,SABINAS,,MERCED-31A,0.0,0.0,0.165162,0.0,0.0
01-12-1998,SABINAS,,MERCED-41,0.0,0.0,4.736054,0.016029,0.0
01-12-1998,SABINAS,,MERCED-71,0.0,0.0,0.435663,0.070811,0.0
01-12-1998,SABINAS,,MERCED-81,0.0,0.0,1.768367,0.058028,0.0
01-12-1998,SABINAS,,MONCLOVA-1,0.0,0.0,0.053273,0.0,0.0
01-12-1998,SABINAS,,MONCLOVA-127,0.0,0.0,0.59791,0.0,0.0
01-12-1998,SABINAS,,MONCLOVA-208,0.0,0.0,0.053273,0.0,0.0
01-12-1998,SABINAS,,MONCLOVA-216,0.0,0.0,0.479658,0.620255,0.0
01-12-1998,SABINAS,,MONCLOVA-26,0.0,0.0,0.163051,0.0,0.0
01-12-1998,SABINAS,,MONCLOVA-3,0.0,0.0,0.426248,0.0,0.0
01-12-1998,SABINAS,,MONCLOVA-5,0.0,0.0,0.106546,0.040376,0.0
01-12-1998,SABINAS,,MONCLOVA-7,0.0,0.0,0.053274,0.018261,0.0
01-12-1998,SABINAS,,MERCED-1D,0.0,0.0,0.987837,0.001014,0.0
01-12-1998,SABINAS,,MERCED-11,0.0,0.0,0.514122,0.301505,0.0
01-12-1998,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.518209,0.0,0.0
01-12-1998,SABINAS,,AMULETO-1B,0.0,0.0,0.155522,0.0,0.0
01-12-1998,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.259181,0.0,0.0
01-12-1998,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.434786,0.0,0.0
01-12-1998,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.259181,0.0,0.0
01-12-1998,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.31109,0.0,0.0
01-01-1999,SABINAS,,MERCED-81,0.0,0.0,1.587301,0.058028,0.0
01-01-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.050325,0.019275,0.0
01-01-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.10065,0.042608,0.0
01-01-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.402678,0.0,0.0
01-01-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.152973,0.0,0.0
01-01-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.453141,0.652719,0.0
01-01-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.050325,0.0,0.0
01-01-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.560962,0.0,0.0
01-01-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.050325,0.0,0.0
01-01-1999,SABINAS,,MERCED-71,0.0,0.0,0.443859,0.08055,0.0
01-01-1999,SABINAS,,MERCED-41,0.0,0.0,4.661192,0.017652,0.0
01-01-1999,SABINAS,,MERCED-31A,0.0,0.0,0.115755,0.0,0.0
01-01-1999,SABINAS,,MERCED-21,0.0,0.0,4.947642,0.199042,0.0
01-01-1999,SABINAS,,MERCED-1D,0.0,0.0,1.02432,0.001217,0.0
01-01-1999,SABINAS,,MERCED-11,0.0,0.0,0.47851,0.312461,0.0
01-01-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.339739,0.0,0.0
01-01-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.510362,0.0,0.0
01-01-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.283052,0.0,0.0
01-01-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.40792,0.0,0.0
01-01-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.283052,0.0,0.0
01-02-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.306815,0.0,0.0
01-02-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.424051,0.0,0.0
01-02-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.29833,0.0,0.0
01-02-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.521173,0.0,0.0
01-02-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.331808,0.0,0.0
01-02-1999,SABINAS,,MERCED-1D,0.0,0.0,0.998068,0.001348,0.0
01-02-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.0405,0.016623,0.0
01-02-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.108678,0.048971,0.0
01-02-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.435575,0.0,0.0
01-02-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.159021,0.0,0.0
01-02-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.48466,0.745117,0.0
01-02-1999,SABINAS,,MERCED-11,0.0,0.0,0.304764,0.212281,0.0
01-02-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.054438,0.0,0.0
01-02-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.054438,0.0,0.0
01-02-1999,SABINAS,,MERCED-81,0.0,0.0,1.539224,0.059978,0.0
01-02-1999,SABINAS,,MERCED-71,0.0,0.0,0.32712,0.063347,0.0
01-02-1999,SABINAS,,MERCED-41,0.0,0.0,4.546419,0.018195,0.0
01-02-1999,SABINAS,,MERCED-31A,0.0,0.0,0.137237,0.0,0.0
01-02-1999,SABINAS,,MERCED-21,0.0,0.0,4.935397,0.211831,0.0
01-02-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.583155,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.461193,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.163374,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.50746,0.747878,0.0
01-03-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.057638,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.599081,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.057638,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.115276,0.049913,0.0
01-03-1999,SABINAS,,MERCED-81,0.0,0.0,1.542059,0.057623,0.0
01-03-1999,SABINAS,,MERCED-41,0.0,0.0,4.508957,0.017449,0.0
01-03-1999,SABINAS,,MERCED-31A,0.0,0.0,0.154096,0.0,0.0
01-03-1999,SABINAS,,MERCED-21,0.0,0.0,5.067345,0.208578,0.0
01-03-1999,SABINAS,,MERCED-1D,0.0,0.0,0.991506,0.001217,0.0
01-03-1999,SABINAS,,MERCED-11,0.0,0.0,0.258565,0.172665,0.0
01-03-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.289953,0.0,0.0
01-03-1999,SABINAS,,MERCED-71,0.0,0.0,0.584309,0.108347,0.0
01-03-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.112443,0.0,0.0
01-03-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.023029,0.008927,0.0
01-03-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.517884,0.0,0.0
01-03-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.435647,0.0,0.0
01-03-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.289866,0.0,0.0
01-03-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.289866,0.0,0.0
01-04-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.29732,0.0,0.0
01-04-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.443035,0.0,0.0
01-04-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.29732,0.0,0.0
01-04-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.537022,0.0,0.0
01-04-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.118935,0.0,0.0
01-04-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.297417,0.0,0.0
01-04-1999,SABINAS,,MERCED-11,0.0,0.0,0.237901,0.118668,0.0
01-04-1999,SABINAS,,MERCED-1D,0.0,0.0,0.936816,0.000839,0.0
01-04-1999,SABINAS,,MERCED-21,0.0,0.0,4.981328,0.153052,0.0
01-04-1999,SABINAS,,MERCED-31A,0.0,0.0,0.159104,0.0,0.0
01-04-1999,SABINAS,,MERCED-41,0.0,0.0,4.447544,0.012789,0.0
01-04-1999,SABINAS,,MERCED-71,0.0,0.0,0.174231,0.024111,0.0
01-04-1999,SABINAS,,MERCED-81,0.0,0.0,1.575982,0.044029,0.0
01-04-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.056432,0.0,0.0
01-04-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.112864,0.036481,0.0
01-04-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.451525,0.0,0.0
01-04-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.166143,0.0,0.0
01-04-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.496823,0.546793,0.0
01-04-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.056432,0.0,0.0
01-04-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.609238,0.0,0.0
01-04-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.022544,0.006499,0.0
01-05-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.021936,0.004058,0.0
01-05-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.439455,0.0,0.0
01-05-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.245649,0.0,0.0
01-05-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.437911,0.0,0.0
01-05-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.245649,0.0,0.0
01-05-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.517074,0.0,0.0
01-05-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.124305,0.0,0.0
01-05-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.453526,0.317331,0.0
01-05-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.054907,0.0,0.0
01-05-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.554133,0.0,0.0
01-05-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.054907,0.0,0.0
01-05-1999,SABINAS,,MERCED-81,0.0,0.0,1.590286,0.028203,0.0
01-05-1999,SABINAS,,MERCED-71,0.0,0.0,0.220196,0.019275,0.0
01-05-1999,SABINAS,,MERCED-31A,0.0,0.0,0.065037,0.0,0.0
01-05-1999,SABINAS,,MERCED-21,0.0,0.0,4.980264,0.09739,0.0
01-05-1999,SABINAS,,MERCED-1D,0.0,0.0,0.935217,0.000609,0.0
01-05-1999,SABINAS,,MERCED-11,0.0,0.0,0.081405,0.025768,0.0
01-05-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.245738,0.0,0.0
01-05-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.09826,0.0,0.0
01-05-1999,SABINAS,,MERCED-41,0.0,0.0,4.363011,0.007913,0.0
01-05-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.094908,0.019478,0.0
01-06-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.050722,0.0,0.0
01-06-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.452217,0.0,0.0
01-06-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.050722,0.0,0.0
01-06-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.405829,0.248866,0.0
01-06-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.090426,0.0,0.0
01-06-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.40594,0.0,0.0
01-06-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.081158,0.014467,0.0
01-06-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.020262,0.003145,0.0
01-06-1999,SABINAS,,MERCED-81,0.0,0.0,1.515041,0.023482,0.0
01-06-1999,SABINAS,,MERCED-71,0.0,0.0,0.194054,0.014886,0.0
01-06-1999,SABINAS,,MERCED-41,0.0,0.0,4.235654,0.006709,0.0
01-06-1999,SABINAS,,MERCED-31A,0.0,0.0,0.067153,0.0,0.0
01-06-1999,SABINAS,,MERCED-21,0.0,0.0,4.826316,0.082606,0.0
01-06-1999,SABINAS,,MERCED-1D,0.0,0.0,0.825907,0.000419,0.0
01-06-1999,SABINAS,,MERCED-11,0.0,0.0,0.006141,0.001677,0.0
01-06-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.215577,0.0,0.0
01-06-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.0862,0.0,0.0
01-06-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.498143,0.0,0.0
01-06-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.215492,0.0,0.0
01-06-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.215492,0.0,0.0
01-06-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.36172,0.0,0.0
01-07-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.193146,0.0,0.0
01-07-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.350114,0.0,0.0
01-07-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.193146,0.0,0.0
01-07-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.483943,0.0,0.0
01-07-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.077261,0.0,0.0
01-07-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.193229,0.0,0.0
01-07-1999,SABINAS,,MERCED-1D,0.0,0.0,0.78915,0.000406,0.0
01-07-1999,SABINAS,,MERCED-21,0.0,0.0,4.905155,0.083796,0.0
01-07-1999,SABINAS,,MERCED-31A,0.0,0.0,0.122774,0.0,0.0
01-07-1999,SABINAS,,MERCED-41,0.0,0.0,4.213423,0.006696,0.0
01-07-1999,SABINAS,,MERCED-71,0.0,0.0,0.038531,0.002841,0.0
01-07-1999,SABINAS,,MERCED-81,0.0,0.0,1.496811,0.02313,0.0
01-07-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.047624,0.0,0.0
01-07-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.437706,0.0,0.0
01-07-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.047624,0.0,0.0
01-07-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.019024,0.003043,0.0
01-07-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.076202,0.013594,0.0
01-07-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.381206,0.0,0.0
01-07-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.087522,0.0,0.0
01-07-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.381081,0.233128,0.0
01-08-1999,SABINAS,,MONCLOVA-7,0.0,0.0,0.020239,0.003652,0.0
01-08-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.081064,0.016232,0.0
01-08-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.19014,0.0,0.0
01-08-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.316332,0.0,0.0
01-08-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.19014,0.0,0.0
01-08-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.491014,0.0,0.0
01-08-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.405519,0.0,0.0
01-08-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.079078,0.0,0.0
01-08-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.405393,0.276751,0.0
01-08-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.050662,0.0,0.0
01-08-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.39547,0.0,0.0
01-08-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.050662,0.0,0.0
01-08-1999,SABINAS,,MERCED-81,0.0,0.0,1.529206,0.026377,0.0
01-08-1999,SABINAS,,MERCED-41,0.0,0.0,4.077854,0.007304,0.0
01-08-1999,SABINAS,,MERCED-31A,0.0,0.0,0.184534,0.0,0.0
01-08-1999,SABINAS,,MERCED-21,0.0,0.0,4.808576,0.091709,0.0
01-08-1999,SABINAS,,MERCED-1D,0.0,0.0,0.801951,0.000406,0.0
01-08-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.190229,0.0,0.0
01-08-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.076056,0.0,0.0
01-08-1999,SABINAS,,MERCED-71,0.0,0.0,0.117434,0.009942,0.0
01-09-1999,SABINAS,,BUENA SUERTE-10,0.0,0.0,0.207794,0.0,0.0
01-09-1999,SABINAS,,BUENA SUERTE-104,0.0,0.0,0.386439,0.0,0.0
01-09-1999,SABINAS,,BUENA SUERTE-11,0.0,0.0,0.207794,0.0,0.0
01-09-1999,SABINAS,,BUENA SUERTE-164,0.0,0.0,0.50924,0.0,0.0
01-09-1999,SABINAS,,BUENA SUERTE-52,0.0,0.0,0.055157,0.0,0.0
01-09-1999,SABINAS,,BUENA SUERTE-92,0.0,0.0,0.207887,0.0,0.0
01-09-1999,SABINAS,,MERCED-1D,0.0,0.0,0.799956,0.000419,0.0
01-09-1999,SABINAS,,MERCED-21,0.0,0.0,4.743353,0.106088,0.0
01-09-1999,SABINAS,,MERCED-31A,0.0,0.0,0.155566,0.0,0.0
01-09-1999,SABINAS,,MERCED-41,0.0,0.0,3.999845,0.008386,0.0
01-09-1999,SABINAS,,MERCED-81,0.0,0.0,1.399915,0.028514,0.0
01-09-1999,SABINAS,,MONCLOVA-1,0.0,0.0,0.040416,0.0,0.0
01-09-1999,SABINAS,,MONCLOVA-127,0.0,0.0,0.436714,0.0,0.0
01-09-1999,SABINAS,,MONCLOVA-208,0.0,0.0,0.040416,0.0,0.0
01-09-1999,SABINAS,,MONCLOVA-216,0.0,0.0,0.394229,0.315538,0.0
01-09-1999,SABINAS,,MONCLOVA-26,0.0,0.0,0.048508,0.0,0.0
01-09-1999,SABINAS,,MONCLOVA-3,0.0,0.0,0.384012,0.0,0.0
01-09-1999,SABINAS,,MONCLOVA-5,0.0,0.0,0.080832,0.018869,0.0
